,id,major,gender,c01,c02,c03,c04,c05,c06,c07,c08,c09,c10,academic,campus,internship,AtRisk_academic,AtRisk_campus,AtRisk_internship,At_Risk,graduate_program,goverment,industry,placement,annual
4465,4465,Computer Science,M,93.93939393939394,89.01734104046243,79.06976744186046,67.5,70.03610108303249,93.54838709677419,93.42105263157895,87.66233766233766,79.90654205607477,91.52542372881356,84.56263466803284,4,20,0,1,0,1,0.5691377298526591,0.32248247709092925,0.6976919990922791,1.5893122060358675,159107.29256478246
4466,4466,Mathmatics,F,83.63636363636364,89.01734104046243,77.32558139534883,71.5,72.56317689530685,87.09677419354838,83.55263157894737,85.06493506493507,88.3177570093458,91.52542372881356,82.9599984543072,6,12,0,0,0,0,0.4928473327481836,0.32885227258845506,0.4983449113461448,1.3200445166827834,158839.09149943007
4467,4467,Mathmatics,F,80.60606060606061,86.1271676300578,77.90697674418605,69.0,70.03610108303249,85.71428571428571,86.1842105263158,84.41558441558442,82.71028037383178,86.86440677966101,80.95650738730156,5,17,0,0,0,0,0.493194906722922,0.323011997703769,0.6182677644988497,1.4344746689255405,155533.1171437743
4468,4468,Information Science,M,75.75757575757575,83.81502890173411,80.81395348837209,88.0,86.28158844765343,67.74193548387096,70.39473684210526,77.27272727272727,85.51401869158879,60.16949152542373,77.57610564110514,20,6,0,0,0,0,0.5677389954936262,0.7782981178038052,0.5039742480665022,1.8500113613639335,189642.20038357956
4469,4469,Liberal Arts,M,70.3030303030303,82.65895953757226,73.25581395348837,83.5,83.39350180505416,69.5852534562212,82.89473684210526,80.51948051948052,71.49532710280374,57.20338983050848,75.48094933502644,23,4,0,0,0,0,0.560409115643876,0.8656659948486075,0.4828826237184694,1.908957734210953,142034.1026547387
4470,4470,Computer Science,M,85.45454545454545,82.08092485549133,66.86046511627907,62.0,65.70397111913357,81.5668202764977,84.86842105263158,79.87012987012987,80.37383177570094,90.2542372881356,77.90333468085453,6,11,0,0,0,0,0.39616410447473094,0.3025736586658396,0.45718225768842,1.1559200208289906,107382.67677121668
4471,4471,Liberal Arts,M,78.18181818181819,78.61271676300578,66.86046511627907,79.0,80.86642599277978,72.35023041474655,79.60526315789474,77.27272727272727,73.3644859813084,64.83050847457628,75.0944641355136,20,0,0,0,1,1,0.46419325644715104,0.7231584913915909,0.3311079854505487,1.5184597332892908,116256.41307510211
4472,4472,Computer Science,M,89.6969696969697,84.97109826589596,70.34883720930233,67.0,71.48014440433214,84.33179723502305,94.07894736842105,85.71428571428571,79.90654205607477,88.55932203389831,81.60879439842029,7,7,0,0,0,0,0.4351132786310374,0.3223456604024463,0.36949778982049497,1.1269567288539786,123627.10057563063
4473,4473,Mathmatics,M,76.36363636363636,76.878612716763,71.51162790697674,59.0,62.81588447653429,73.27188940092167,73.6842105263158,68.83116883116882,79.4392523364486,83.89830508474576,72.5694587643511,8,9,1,0,0,1,0.31713992740523733,0.34121669783340214,0.41417372519838025,1.0725303504370198,120660.75390717809
4474,4474,Electric Engineering,F,80.0,91.32947976878613,84.30232558139535,70.0,66.06498194945848,85.25345622119816,87.5,98.05194805194805,81.30841121495327,87.28813559322033,83.10987383809598,5,18,0,0,0,0,0.5402134089778226,0.33860508496528996,0.6517069727987398,1.5305254667418522,174735.2711869955
4475,4475,Computer Science,F,92.72727272727273,86.1271676300578,65.11627906976744,66.0,73.28519855595668,93.54838709677419,95.39473684210526,85.06493506493507,74.29906542056075,87.71186440677967,81.92749068142096,3,14,0,1,0,1,0.44667439759253236,0.2299730916059191,0.5111162226408006,1.1877637118392521,116691.57795170025
4476,4476,Others,F,72.12121212121212,80.34682080924856,66.27906976744185,78.5,82.67148014440433,75.11520737327189,85.52631578947368,80.51948051948052,67.75700934579439,60.59322033898305,74.94298162093104,17,8,1,0,0,1,0.49418541049477865,0.6735279013248028,0.5124875482961831,1.6802008601157645,173279.80212375385
4477,4477,Mathmatics,M,87.87878787878788,82.65895953757226,70.34883720930233,65.5,67.87003610108303,78.80184331797236,84.86842105263158,79.22077922077922,83.64485981308411,91.52542372881356,79.23179478600264,12,6,0,0,0,0,0.46572789161608485,0.48995347743442713,0.40196947323274324,1.3576508422832552,127777.2566372311
4478,4478,Others,M,71.51515151515152,81.5028901734104,63.95348837209303,79.5,81.2274368231047,73.27188940092167,87.5,81.81818181818181,67.75700934579439,61.440677966101696,74.94867254147591,18,7,1,0,0,1,0.5003921603231563,0.7026859770603475,0.4980930957605827,1.7011712331440865,144023.91650175033
4479,4479,Computer Science,M,78.18181818181819,81.5028901734104,69.76744186046511,62.0,63.898916967509024,80.18433179723502,84.21052631578948,83.11688311688312,72.89719626168224,82.62711864406779,75.83871233188603,6,6,0,0,0,0,0.3099343594470652,0.2566365286652226,0.31313611619031156,0.8797070043025993,118067.26204426863
4480,4480,Others,M,77.57575757575758,84.97109826589596,74.4186046511628,82.0,79.42238267148015,71.42857142857143,82.23684210526316,82.46753246753246,77.57009345794393,66.52542372881356,77.86163063524211,20,5,0,0,0,0,0.5624409448287842,0.7716813208295181,0.4770230576012344,1.8111453232595367,145687.17385137343
4481,4481,Electric Engineering,M,87.27272727272727,90.7514450867052,84.30232558139535,67.0,67.14801444043322,87.55760368663594,80.92105263157895,87.66233766233766,88.3177570093458,91.52542372881356,83.24586870999728,5,15,0,0,0,0,0.5119927847740668,0.3161026136226202,0.5689364909074011,1.397031889304088,162119.9748267141
4482,4482,Liberal Arts,M,81.81818181818181,86.1271676300578,75.5813953488372,86.0,90.61371841155234,90.3225806451613,87.5,76.62337662337663,79.4392523364486,71.1864406779661,82.52121134915816,16,10,0,0,0,0,0.6278939476448563,0.6799499569658055,0.5747677448975792,1.882611649508241,159186.17625519956
4483,4483,Information Science,M,69.0909090909091,83.23699421965318,81.3953488372093,87.0,85.92057761732852,71.88940092165899,72.36842105263158,79.22077922077922,80.37383177570094,60.16949152542373,77.06657542612946,21,7,0,0,0,0,0.5854968727367834,0.8208952644433493,0.543630694179642,1.9500228313597747,182926.21187918945
4484,4484,Mathmatics,M,80.0,79.76878612716763,69.18604651162791,59.5,66.06498194945848,81.5668202764977,86.1842105263158,75.97402597402598,75.70093457943925,88.13559322033899,76.20813991648717,6,10,0,0,0,0,0.3569832325921221,0.28866686296407945,0.4249618925145886,1.07061198807079,140742.94837348044
4485,4485,Computer Science,M,89.0909090909091,86.70520231213872,76.74418604651163,70.5,72.56317689530685,84.7926267281106,90.13157894736842,88.31168831168831,79.90654205607477,84.7457627118644,82.34916730999727,11,10,0,0,0,0,0.5434922525507659,0.49529277079405143,0.5078042599095998,1.5465892832544172,156327.8023143228
4486,4486,Computer Science,F,76.36363636363636,75.72254335260115,61.627906976744185,59.5,63.537906137184116,76.036866359447,84.86842105263158,75.97402597402598,63.08411214953271,75.0,71.1715418365803,6,5,1,0,0,1,0.21991392688325892,0.2317914368195488,0.27300960513759487,0.7247149688404027,65224.29802588641
4487,4487,Mathmatics,M,89.6969696969697,81.5028901734104,68.02325581395348,61.0,65.70397111913357,87.09677419354838,82.23684210526316,73.37662337662337,81.30841121495327,92.37288135593221,78.23186190497876,1,9,0,1,0,1,0.2999606765989553,0.10442348303371497,0.33612890198816886,0.7405130616208391,118175.8939171532
4488,4488,Liberal Arts,M,81.21212121212122,84.39306358381504,69.76744186046511,87.5,92.4187725631769,80.18433179723502,86.1842105263158,78.57142857142857,79.4392523364486,68.64406779661017,80.83146902476165,22,8,0,0,0,0,0.6763744011893593,0.8792243408665452,0.5946581006498153,2.15025684270572,160084.3974186174
4489,4489,Others,M,79.39393939393939,87.86127167630057,81.97674418604652,85.5,83.03249097472924,79.26267281105991,82.89473684210526,88.96103896103897,76.16822429906541,63.13559322033898,80.81867123646242,16,12,0,0,0,0,0.6191344195722251,0.6890191245578657,0.6256600992350063,1.9338136433650972,207749.34218776494
4490,4490,Information Science,M,79.39393939393939,84.97109826589596,79.65116279069767,88.0,88.08664259927798,74.19354838709677,78.28947368421052,77.27272727272727,87.38317757009345,67.37288135593221,80.46146513198713,24,7,0,0,0,0,0.6924461272541235,0.943804475811866,0.5925653742063179,2.2288159772723075,183969.63058563354
4491,4491,Information Science,F,69.6969696969697,81.5028901734104,70.93023255813954,83.5,82.31046931407943,67.74193548387096,73.6842105263158,76.62337662337663,78.03738317757009,60.59322033898305,74.46206878927157,19,4,1,0,0,1,0.4778128973577861,0.7146968404808423,0.4269675184651931,1.6194772563038213,130266.06477282711
4492,4492,Computer Science,M,92.12121212121212,84.39306358381504,65.11627906976744,65.0,70.7581227436823,94.00921658986175,90.13157894736842,81.16883116883118,76.6355140186916,90.2542372881356,80.95880555313656,1,10,0,1,0,1,0.3567909725462286,0.12212760948739505,0.3710939588836413,0.850012540917265,94310.19992086633
4493,4493,Mathmatics,F,87.27272727272727,86.70520231213872,70.93023255813954,68.5,73.28519855595668,95.85253456221199,91.44736842105263,81.81818181818181,81.77570093457943,92.79661016949153,83.03837566044794,4,13,0,1,0,1,0.4717869479682645,0.26319881156289004,0.49966184305393774,1.2346476025850923,169074.19664243853
4494,4494,Computer Science,M,92.72727272727273,86.1271676300578,64.53488372093024,67.0,73.64620938628158,94.00921658986175,96.05263157894737,82.46753246753246,72.89719626168224,88.55932203389831,81.80214323964644,5,8,0,0,0,0,0.4160196351531057,0.25711535013804765,0.37112057278725236,1.0442555580784056,110956.11723447774
4495,4495,Liberal Arts,F,80.60606060606061,86.1271676300578,77.90697674418605,87.0,85.92057761732852,79.72350230414746,80.26315789473684,81.81818181818181,78.97196261682242,65.2542372881356,80.35918245196572,13,11,0,0,0,0,0.5522167335377783,0.5692459305919989,0.5568235143154465,1.6782861784452237,168972.24374809922
4496,4496,Electric Engineering,M,72.72727272727273,80.34682080924856,73.25581395348837,59.5,54.151624548736464,68.66359447004608,73.02631578947368,85.06493506493507,75.23364485981308,77.96610169491525,71.99361239179294,4,3,1,1,0,2,0.18102840104043436,0.14587212631881458,0.19317267408080407,0.520073201440053,94235.33698491979
4497,4497,Others,F,78.18181818181819,88.4393063583815,79.06976744186046,87.0,84.83754512635379,75.57603686635944,88.8157894736842,87.01298701298701,77.57009345794393,66.52542372881356,81.30287676482021,22,5,0,0,0,0,0.6538914560273336,0.8579563497533708,0.5127798949092205,2.024627700689925,178100.99121117088
4498,4498,Others,F,80.60606060606061,93.64161849710983,79.65116279069767,93.0,93.14079422382672,89.40092165898618,90.78947368421052,88.31168831168831,80.8411214953271,67.37288135593221,85.67557226238391,15,18,0,0,0,0,0.7470203712739294,0.7160960489369163,0.7915439424084113,2.2546603626192567,217253.10253128354
4499,4499,Others,M,70.3030303030303,82.65895953757226,72.67441860465117,83.0,79.42238267148015,70.04608294930875,82.89473684210526,85.71428571428571,68.22429906542057,57.6271186440678,75.25653143319218,20,5,0,0,0,0,0.5178772905618838,0.7620933062775628,0.47009288852011893,1.7500634853595656,169553.91571129544
4500,4500,Computer Science,M,71.51515151515152,70.52023121387283,56.97674418604651,53.0,58.12274368231047,71.42857142857143,76.3157894736842,72.07792207792208,64.48598130841121,75.84745762711864,67.0290592513089,4,1,1,1,1,3,0.07573851461626067,0.112264857805135,0.12454430282404337,0.312547675245439,24482.67232706141
4501,4501,Mathmatics,F,91.51515151515152,90.17341040462428,84.30232558139535,70.5,71.84115523465704,93.08755760368663,85.52631578947368,80.51948051948052,92.5233644859813,99.57627118644068,85.95650323208909,6,19,0,0,0,0,0.6153828183272929,0.39355450868670344,0.7002915831580097,1.709228910172006,213646.99820048598
4502,4502,Computer Science,F,82.42424242424242,83.23699421965318,66.86046511627907,63.5,67.87003610108303,83.87096774193549,91.44736842105263,85.06493506493507,73.3644859813084,85.59322033898304,78.32327154094725,9,4,0,0,0,0,0.3809465476064173,0.36085995538292215,0.30422759904923385,1.0460341020385733,106895.66232738612
4503,4503,Computer Science,M,84.24242424242425,83.23699421965318,72.67441860465117,66.0,70.7581227436823,91.2442396313364,89.47368421052632,77.27272727272727,79.90654205607477,91.52542372881356,80.63345767098892,4,11,0,1,0,1,0.4102829933158737,0.2390122280873898,0.4378426959405844,1.0871379173438478,147429.41069897925
4504,4504,Information Science,M,66.06060606060606,80.34682080924856,82.55813953488372,81.5,79.06137184115524,68.20276497695852,65.78947368421052,74.02597402597402,81.77570093457943,59.32203389830509,73.86428857659212,14,4,1,0,0,1,0.3861284240759533,0.5284727409939337,0.35887147635074856,1.2734726414206357,116937.17760850655
4505,4505,Computer Science,M,90.3030303030303,84.39306358381504,65.69767441860465,67.5,75.09025270758123,89.40092165898618,94.07894736842105,81.16883116883118,78.97196261682242,88.55932203389831,81.51640058599904,9,8,0,0,0,0,0.47629855467337845,0.4032828653932432,0.42356507724655923,1.3031464973131808,121293.13192265146
4506,4506,Liberal Arts,M,89.6969696969697,93.64161849710983,84.88372093023256,93.5,95.66787003610108,93.08755760368663,95.39473684210526,90.25974025974025,82.71028037383178,73.72881355932203,89.25713077990993,19,13,0,0,0,0,0.8225429133378305,0.8381587578847547,0.7157226000080942,2.3764242712306793,213099.58580478322
4507,4507,Electric Engineering,M,76.36363636363636,83.23699421965318,72.67441860465117,65.0,61.73285198555957,76.49769585253456,77.63157894736842,85.71428571428571,73.83177570093459,77.11864406779661,74.98018814564202,2,11,1,1,0,2,0.2809929074240586,0.14459589211035162,0.39620136251360283,0.821790162048013,84832.51373427566
4508,4508,Computer Science,M,86.06060606060606,86.1271676300578,72.67441860465117,71.0,75.45126353790614,90.78341013824885,90.13157894736842,81.16883116883118,77.10280373831776,84.32203389830508,81.48221137242925,9,12,0,0,0,0,0.5164430306899693,0.43382769628738077,0.5343171391214587,1.4845878660988088,136184.84421203777
4509,4509,Electric Engineering,M,75.75757575757575,86.1271676300578,76.16279069767442,64.0,58.48375451263538,70.50691244239631,79.60526315789474,92.85714285714286,74.76635514018692,77.54237288135593,75.58093350769201,5,3,0,0,0,0,0.2586859863202464,0.19587998493656658,0.21601694321273726,0.6705829144695502,107837.8199356273
4510,4510,Mathmatics,M,76.36363636363636,82.08092485549133,70.34883720930233,63.0,64.98194945848375,76.95852534562212,80.92105263157895,79.22077922077922,76.16822429906541,82.20338983050847,75.2247319214468,5,6,0,0,0,0,0.2831396845360973,0.21757198995230861,0.2982016240865949,0.7989132985750008,100644.57807444628
4511,4511,Others,M,70.3030303030303,80.34682080924856,70.34883720930233,77.5,74.72924187725631,64.97695852534562,76.97368421052632,82.46753246753246,68.22429906542057,57.20338983050848,72.3073794298171,16,-1,1,0,1,2,0.34116724437173657,0.5580138317287244,0.24277829307003443,1.1419593691704955,124345.53846210582
4512,4512,Others,M,76.96969696969697,86.70520231213872,80.23255813953489,85.0,83.75451263537906,75.11520737327189,79.60526315789474,84.41558441558442,81.30841121495327,65.2542372881356,79.83606735065896,16,5,0,0,0,0,0.5310493622176182,0.6317290096730017,0.429070871655222,1.591849243545842,152545.45001588282
4513,4513,Information Science,M,83.03030303030303,91.90751445086705,87.79069767441861,92.0,89.89169675090253,82.94930875576037,75.65789473684211,76.62337662337663,94.85981308411215,73.30508474576271,84.80156898523452,16,17,0,0,0,0,0.7381787927869021,0.7420164280956371,0.7748092989407724,2.2550045198233115,200197.19110693716
4514,4514,Computer Science,M,81.21212121212122,78.61271676300578,65.69767441860465,63.5,68.23104693140795,76.036866359447,83.55263157894737,76.62337662337663,71.02803738317758,77.96610169491525,74.24605729650034,9,3,1,0,0,1,0.3010180940256691,0.33818618550218554,0.26567050867949726,0.9048747882073519,82239.60938904368
4515,4515,Electric Engineering,F,78.18181818181819,81.5028901734104,79.65116279069767,60.5,56.31768953068592,68.20276497695852,75.65789473684211,85.71428571428571,81.30841121495327,85.16949152542372,75.22064088450755,7,1,0,0,1,1,0.26474150455628676,0.2528281961122354,0.18623929772100778,0.7038089983895299,104930.06090602117
4516,4516,Electric Engineering,F,71.51515151515152,78.03468208092485,69.76744186046511,58.5,57.40072202166065,66.82027649769586,75.65789473684211,81.81818181818181,70.09345794392523,72.88135593220339,70.24891644070507,6,5,1,0,0,1,0.20413120385785855,0.2283957328422514,0.27055520724483323,0.7030821439449432,101964.64938062121
